Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
21,1669956947898,02/12/2022 04:55:47,1669956948011,-6,01/12/2022 22:55:48,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,1,Screen 1,fixation,fixation,449.96399999999994,,,,,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
22,1669956948034,02/12/2022 04:55:48,1669956948017,-6,01/12/2022 22:55:48,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,2,Screen 2,Zone1,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
23,1669956948034,02/12/2022 04:55:48,1669956948017,-6,01/12/2022 22:55:48,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,2,Screen 2,Zone2,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
24,1669956949314,02/12/2022 04:55:49,1669956949425,-6,01/12/2022 22:55:49,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,2,Screen 2,Zone7,response_button_text,1408.5999999940395,,,e,1,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
25,1669956950280,02/12/2022 04:55:50,1669956950382,-6,01/12/2022 22:55:50,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,4,Incorrect,advancementZone,continue_button,954.5999999940395,,,,,0,1,0,,,,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
26,1669956950422,02/12/2022 04:55:50,1669956950395,-6,01/12/2022 22:55:50,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,9,4,6,Transition,Zone1,timelimit_screen,16.27299999999741,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,i,subj4,f,pite,268,i_subj4_f_pite_268.wav,none
27,1669956950715,02/12/2022 04:55:50,1669956950845,-6,01/12/2022 22:55:50,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,1,Screen 1,fixation,fixation,450.20100000000093,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
28,1669956950854,02/12/2022 04:55:50,1669956950850,-6,01/12/2022 22:55:50,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,2,Screen 2,Zone1,content_web_audio,0.7000000178813934,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
29,1669956950854,02/12/2022 04:55:50,1669956950851,-6,01/12/2022 22:55:50,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,2,Screen 2,Zone2,content_web_audio,1.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
30,1669956953284,02/12/2022 04:55:53,1669956953395,-6,01/12/2022 22:55:53,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,2,Screen 2,Zone8,response_button_text,2544.800000011921,,,a,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
31,1669956954580,02/12/2022 04:55:54,1669956954704,-6,01/12/2022 22:55:54,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,4,Incorrect,advancementZone,continue_button,1306.6000000238419,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
32,1669956954735,02/12/2022 04:55:54,1669956954713,-6,01/12/2022 22:55:54,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,5,6,Transition,Zone1,timelimit_screen,16.588999999999942,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
33,1669956955050,02/12/2022 04:55:55,1669956955162,-6,01/12/2022 22:55:55,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,1,Screen 1,fixation,fixation,450.4170000000013,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
34,1669956955191,02/12/2022 04:55:55,1669956955170,-6,01/12/2022 22:55:55,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,2,Screen 2,Zone1,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
35,1669956955191,02/12/2022 04:55:55,1669956955171,-6,01/12/2022 22:55:55,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,2,Screen 2,Zone2,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
36,1669956956935,02/12/2022 04:55:56,1669956957027,-6,01/12/2022 22:55:57,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,2,Screen 2,Zone5,response_button_text,1856.300000011921,,,o,1,1,0,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
37,1669956957755,02/12/2022 04:55:57,1669956957866,-6,01/12/2022 22:55:57,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,3,Correct,advancementZone,continue_button,837.0999999940395,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
38,1669956957912,02/12/2022 04:55:57,1669956957880,-6,01/12/2022 22:55:57,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,6,6,Transition,Zone1,timelimit_screen,16.443999999999505,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
39,1669956958228,02/12/2022 04:55:58,1669956958328,-6,01/12/2022 22:55:58,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,1,Screen 1,fixation,fixation,450.09999999999854,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
40,1669956958363,02/12/2022 04:55:58,1669956958333,-6,01/12/2022 22:55:58,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone1,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
41,1669956958363,02/12/2022 04:55:58,1669956958333,-6,01/12/2022 22:55:58,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone2,content_web_audio,0.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
42,1669956961157,02/12/2022 04:56:01,1669956961259,-6,01/12/2022 22:56:01,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone6,response_button_text,2926.800000011921,,,i,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
43,1669956961940,02/12/2022 04:56:01,1669956962046,-6,01/12/2022 22:56:02,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,4,Incorrect,advancementZone,continue_button,784.4000000059605,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
44,1669956962063,02/12/2022 04:56:02,1669956962062,-6,01/12/2022 22:56:02,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,6,Transition,Zone1,timelimit_screen,16.558999999997468,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
45,1669956962409,02/12/2022 04:56:02,1669956962512,-6,01/12/2022 22:56:02,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,1,Screen 1,fixation,fixation,450.19400000000314,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
46,1669956962557,02/12/2022 04:56:02,1669956962518,-6,01/12/2022 22:56:02,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,2,Screen 2,Zone1,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
47,1669956962557,02/12/2022 04:56:02,1669956962519,-6,01/12/2022 22:56:02,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,2,Screen 2,Zone2,content_web_audio,0.9000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
48,1669956963973,02/12/2022 04:56:03,1669956964076,-6,01/12/2022 22:56:04,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,2,Screen 2,Zone6,response_button_text,1558.4000000059605,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
49,1669956964683,02/12/2022 04:56:04,1669956964806,-6,01/12/2022 22:56:04,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,3,Correct,advancementZone,continue_button,726.0999999940395,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
50,1669956964830,02/12/2022 04:56:04,1669956964813,-6,01/12/2022 22:56:04,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,8,6,Transition,Zone1,timelimit_screen,16.581000000005588,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
51,1669956965155,02/12/2022 04:56:05,1669956965263,-6,01/12/2022 22:56:05,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,1,Screen 1,fixation,fixation,450.31499999999505,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
52,1669956965307,02/12/2022 04:56:05,1669956965272,-6,01/12/2022 22:56:05,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,2,Screen 2,Zone1,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
53,1669956965307,02/12/2022 04:56:05,1669956965272,-6,01/12/2022 22:56:05,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,2,Screen 2,Zone2,content_web_audio,0.8999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
54,1669956966818,02/12/2022 04:56:06,1669956966917,-6,01/12/2022 22:56:06,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,2,Screen 2,Zone4,response_button_text,1646,,,u,1,1,0,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
55,1669956967778,02/12/2022 04:56:07,1669956967888,-6,01/12/2022 22:56:07,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,3,Correct,advancementZone,continue_button,968.5999999940395,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
56,1669956967928,02/12/2022 04:56:07,1669956967898,-6,01/12/2022 22:56:07,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,9,6,Transition,Zone1,timelimit_screen,16.49000000000524,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
57,1669956968233,02/12/2022 04:56:08,1669956968345,-6,01/12/2022 22:56:08,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,1,Screen 1,fixation,fixation,450.02300000000105,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
58,1669956968374,02/12/2022 04:56:08,1669956968350,-6,01/12/2022 22:56:08,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone1,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
59,1669956968374,02/12/2022 04:56:08,1669956968350,-6,01/12/2022 22:56:08,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone2,content_web_audio,0.7999999821186066,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
60,1669956969644,02/12/2022 04:56:09,1669956969754,-6,01/12/2022 22:56:09,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone8,response_button_text,1404.199999988079,,,a,1,1,0,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
61,1669956970447,02/12/2022 04:56:10,1669956970574,-6,01/12/2022 22:56:10,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,3,Correct,advancementZone,continue_button,817.2000000178814,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
62,1669956970605,02/12/2022 04:56:10,1669956970579,-6,01/12/2022 22:56:10,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,6,Transition,Zone1,timelimit_screen,16.619000000006054,,,,,0,1,0,,,1,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
63,1669956970605,02/12/2022 04:56:10,1669956970581,-6,01/12/2022 22:56:10,92237,21,task-43kc,,25622713,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Test Run,13,Block 1-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,39624,,,,,0,1,0,,,,,,,,,,,,,,,
1,1669955262850,02/12/2022 04:27:42,1669955263391,-8,01/12/2022 20:27:43,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1669955303363,02/12/2022 04:28:23,1669955303968,-8,01/12/2022 20:28:23,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,40555,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1669955303978,02/12/2022 04:28:23,1669955304406,-8,01/12/2022 20:28:24,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,1,Screen 1,fixation,fixation,444.1999999999971,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
4,1669955304157,02/12/2022 04:28:24,1669955304413,-8,01/12/2022 20:28:24,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
5,1669955304157,02/12/2022 04:28:24,1669955304414,-8,01/12/2022 20:28:24,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone2,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
6,1669955305837,02/12/2022 04:28:25,1669955306463,-8,01/12/2022 20:28:26,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,2,Screen 2,Zone8,response_button_text,2050,,,a,1,1,0,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
7,1669955307511,02/12/2022 04:28:27,1669955308133,-8,01/12/2022 20:28:28,92237,21,task-43kc,,25622566,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Test Run,13,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,1,3,Correct,advancementZone,continue_button,1667,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
