Filename,Subject,Vowel,F1_50,Z_F1_50,F2_50,Z_F2_50,F3_50,Z_F3_50,F4,Z_F4
u_subj44_f_supe_180,subj44,u,263.877806013193,-3.5691083833550836,455.3560324534361,-2.911580043893551,893.2457597166292,-2.9829878097835003,1615.9936237229974,-2.982441232423566
e_subj81_m_peca_261,subj81,e,454.2395173991004,1.5238990238606323,2036.3142871728649,2.5437577771457973,2651.4664450958003,0.7885090851640859,3340.141778486943,0.6853079081918254
u_subj53_m_buque_56,subj53,u,275.6053755678264,-1.8055338176655595,761.2788096731421,-1.388915037648622,1645.995986706061,-3.05535607106626,2415.0574468174996,-2.666327184895351
a_subj32_f_saque_205,subj32,a,682.9542091709321,-2.9449473715283845,969.6646127573246,-2.6713466047942176,1547.008869099917,-2.2377805660523378,1927.9892726253563,-2.773319247631007
o_subj62_m_vato_199,subj62,o,771.8608690176059,3.6695928517555307,1159.651738088453,1.336614207501982,2580.709260458796,-0.2923970115202809,3497.8928213756285,1.0010515914422176
a_subj31_m_vara_406,subj31,a,633.3836116082845,-0.1320846819973017,1178.8550625373784,-1.528490146332102,2287.4645409319664,-2.7288196887857845,3375.0656655630132,-0.5547001635042956
e_subj68_m_seque_280,subj68,e,422.7822880925674,-2.692975470816897,1992.3156019845164,0.8992457569948683,2299.4579401048613,-1.073595178048495,3752.029073231458,0.7669714539049565
e_subj34_f_peca_186,subj34,e,648.3704208579464,0.5327789608536951,2251.8388982525366,1.2414135067952607,2286.693192007765,-3.0734291865195233,2871.063725058416,-1.9150885029558697
u_subj55_m_cura_263,subj55,u,405.10968620868533,1.5344178281428251,785.1554901799924,-0.5777733942962049,2882.969381970092,2.705713946647673,3854.9414863793545,2.8199050915647925
i_subj69_m_pico_253,subj69,i,350.71885259928234,1.5429631868172256,1487.965541664837,-3.4874499782927892,2241.482147499733,-2.6937112075988154,2921.076262521151,-2.6695257853177736
o_subj45_f_toca_210,subj45,o,440.1943768353909,-2.4074752600138223,789.8795097097513,-2.9478642107149264,1210.6845673039954,-3.675591616258925,2408.942956566897,-3.6116421204242015
a_subj16_f_vara_120,subj16,a,641.9679982559278,-2.4155162531316385,952.1981824329372,-2.9578353727522386,1462.3460762179034,-2.948494358840603,1826.1664773477228,-2.438052619445328
o_subj47_f_coro_253,subj47,o,641.6094627838704,2.575696410089604,1269.2880051329817,1.795772506338175,2385.865818473469,-0.2210628949079579,4079.6821268244703,0.36223124206614055
o_subj72_m_voto_323,subj72,o,478.5255269635397,-0.9154270076021,900.9562374358064,-0.208694592184739,2031.124346006168,-2.1274730258816192,2646.265594295457,-3.4407393400619566
o_subj49_f_toco_233,subj49,o,335.8696224862185,-2.0260807195463544,715.7343358105485,-1.1424400685293692,1231.5828036494404,-2.5111705769925785,2578.276837211455,-2.46628790960106
i_subj58_m_quito_128,subj58,i,389.91093504983667,2.7657495427035177,1739.0595627156777,0.06425646298543013,2233.469861604611,-0.5364755022725269,2993.2416984179213,-0.6201741438438833
u_subj74_m_cuco_222,subj74,u,539.5905082828807,3.4783217943231515,3150.790208900472,3.6936857306045807,3477.249088788403,2.8074847691607743,5728.2522149659935,3.607575204752804
u_subj9_m_buque_255,subj9,u,588.8497878043449,3.1331723700562724,2872.546186489486,2.723824237677182,3507.7223905788833,2.0220745434810983,4232.777159754663,2.0065480716333566
o_subj8_f_bate_53,subj8,o,796.6885689925815,2.9113451407936326,1397.0409954911886,3.1841937918795455,2621.599054534364,-0.11619237253643856,3696.422285782224,0.1546142843784665
