Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
1559,1.66613E+12,18/10/2022 21:30:21,1.66613E+12,-7,18/10/2022 14:30:20,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,309,145,2,Screen 2,Zone4,response_button_text,1451.4,null,,i,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),i_subj72_m_pisa_189.wav,none,i,8-A,quiet,subj72,m,pisa,189
1560,1.66613E+12,18/10/2022 21:30:22,1.66613E+12,-7,18/10/2022 14:30:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,216,146,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),a_subj34_f_vara_200.wav,none,a,8-A,quiet,subj34,f,vara,200
1561,1.66613E+12,18/10/2022 21:30:22,1.66613E+12,-7,18/10/2022 14:30:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,216,146,2,Screen 2,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj34_f_vara_200.wav,none,a,8-A,quiet,subj34,f,vara,200
1562,1.66613E+12,18/10/2022 21:30:22,1.66613E+12,-7,18/10/2022 14:30:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,216,146,2,Screen 2,Zone7,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj34_f_vara_200.wav,none,a,8-A,quiet,subj34,f,vara,200
1563,1.66613E+12,18/10/2022 21:30:23,1.66613E+12,-7,18/10/2022 14:30:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,216,146,2,Screen 2,Zone1,response_button_text,1437.7,null,,a,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),a_subj34_f_vara_200.wav,none,a,8-A,quiet,subj34,f,vara,200
1564,1.66613E+12,18/10/2022 21:30:24,1.66613E+12,-7,18/10/2022 14:30:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,242,147,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),e_subj78_m_vete_292.wav,none,e,8-A,quiet,subj78,m,vete,292
1565,1.66613E+12,18/10/2022 21:30:24,1.66613E+12,-7,18/10/2022 14:30:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,242,147,2,Screen 2,Zone6,content_web_audio,1.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj78_m_vete_292.wav,none,e,8-A,quiet,subj78,m,vete,292
1566,1.66613E+12,18/10/2022 21:30:24,1.66613E+12,-7,18/10/2022 14:30:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,242,147,2,Screen 2,Zone7,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj78_m_vete_292.wav,none,e,8-A,quiet,subj78,m,vete,292
1567,1.66613E+12,18/10/2022 21:30:25,1.66613E+12,-7,18/10/2022 14:30:24,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,242,147,2,Screen 2,Zone5,response_button_text,1318.7,null,,e,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),e_subj78_m_vete_292.wav,none,e,8-A,quiet,subj78,m,vete,292
1568,1.66613E+12,18/10/2022 21:30:25,1.66613E+12,-7,18/10/2022 14:30:24,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,362,148,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj69_m_pura_141.wav,none,u,8-A,quiet,subj69,m,pura,141
1569,1.66613E+12,18/10/2022 21:30:25,1.66613E+12,-7,18/10/2022 14:30:24,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,362,148,2,Screen 2,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj69_m_pura_141.wav,none,u,8-A,quiet,subj69,m,pura,141
1570,1.66613E+12,18/10/2022 21:30:25,1.66613E+12,-7,18/10/2022 14:30:24,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,362,148,2,Screen 2,Zone7,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj69_m_pura_141.wav,none,u,8-A,quiet,subj69,m,pura,141
1571,1.66613E+12,18/10/2022 21:30:27,1.66613E+12,-7,18/10/2022 14:30:26,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,362,148,2,Screen 2,Zone2,response_button_text,1802.5,null,,u,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),u_subj69_m_pura_141.wav,none,u,8-A,quiet,subj69,m,pura,141
1572,1.66613E+12,18/10/2022 21:30:27,1.66613E+12,-7,18/10/2022 14:30:26,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,352,149,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),o_subj77_m_bote_106.wav,none,o,8-A,quiet,subj77,m,bote,106
1573,1.66613E+12,18/10/2022 21:30:28,1.66613E+12,-7,18/10/2022 14:30:26,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,352,149,2,Screen 2,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj77_m_bote_106.wav,none,o,8-A,quiet,subj77,m,bote,106
1574,1.66613E+12,18/10/2022 21:30:28,1.66613E+12,-7,18/10/2022 14:30:26,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,352,149,2,Screen 2,Zone7,content_web_audio,2.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj77_m_bote_106.wav,none,o,8-A,quiet,subj77,m,bote,106
1575,1.66613E+12,18/10/2022 21:30:29,1.66613E+12,-7,18/10/2022 14:30:27,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,352,149,2,Screen 2,Zone3,response_button_text,1322.7,null,,o,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),o_subj77_m_bote_106.wav,none,o,8-A,quiet,subj77,m,bote,106
1576,1.66613E+12,18/10/2022 21:30:30,1.66613E+12,-7,18/10/2022 14:30:28,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,359,150,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj14_m_buque_90.wav,none,u,8-A,quiet,subj14,m,buque,90
1577,1.66613E+12,18/10/2022 21:30:30,1.66613E+12,-7,18/10/2022 14:30:28,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,359,150,2,Screen 2,Zone6,content_web_audio,1.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj14_m_buque_90.wav,none,u,8-A,quiet,subj14,m,buque,90
1578,1.66613E+12,18/10/2022 21:30:30,1.66613E+12,-7,18/10/2022 14:30:28,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,359,150,2,Screen 2,Zone7,content_web_audio,3.1,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj14_m_buque_90.wav,none,u,8-A,quiet,subj14,m,buque,90
1579,1.66613E+12,18/10/2022 21:30:31,1.66613E+12,-7,18/10/2022 14:30:29,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,359,150,2,Screen 2,Zone2,response_button_text,1566.3,null,,u,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),u_subj14_m_buque_90.wav,none,u,8-A,quiet,subj14,m,buque,90
1580,1.66613E+12,18/10/2022 21:30:31,1.66613E+12,-7,18/10/2022 14:30:30,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,375,151,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj68_m_tusa_172.wav,none,u,8-A,quiet,subj68,m,tusa,172
1581,1.66613E+12,18/10/2022 21:30:31,1.66613E+12,-7,18/10/2022 14:30:30,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,375,151,2,Screen 2,Zone6,content_web_audio,1.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj68_m_tusa_172.wav,none,u,8-A,quiet,subj68,m,tusa,172
1582,1.66613E+12,18/10/2022 21:30:31,1.66613E+12,-7,18/10/2022 14:30:30,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,375,151,2,Screen 2,Zone7,content_web_audio,3,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj68_m_tusa_172.wav,none,u,8-A,quiet,subj68,m,tusa,172
1583,1.66613E+12,18/10/2022 21:30:32,1.66613E+12,-7,18/10/2022 14:30:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,375,151,2,Screen 2,Zone2,response_button_text,1343.3,null,,u,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),u_subj68_m_tusa_172.wav,none,u,8-A,quiet,subj68,m,tusa,172
1584,1.66613E+12,18/10/2022 21:30:33,1.66613E+12,-7,18/10/2022 14:30:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,325,152,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),o_subj42_f_toque_278.wav,none,o,8-A,quiet,subj42,f,toque,278
1585,1.66613E+12,18/10/2022 21:30:33,1.66613E+12,-7,18/10/2022 14:30:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,325,152,2,Screen 2,Zone6,content_web_audio,2.199999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj42_f_toque_278.wav,none,o,8-A,quiet,subj42,f,toque,278
1586,1.66613E+12,18/10/2022 21:30:33,1.66613E+12,-7,18/10/2022 14:30:31,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,325,152,2,Screen 2,Zone7,content_web_audio,3.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),o_subj42_f_toque_278.wav,none,o,8-A,quiet,subj42,f,toque,278
1587,1.66613E+12,18/10/2022 21:30:34,1.66613E+12,-7,18/10/2022 14:30:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,325,152,2,Screen 2,Zone2,response_button_text,1361.8,null,,u,1,0,1,0,null,null,FALSE,,2,Trial (Quiet),o_subj42_f_toque_278.wav,none,o,8-A,quiet,subj42,f,toque,278
1588,1.66613E+12,18/10/2022 21:30:34,1.66613E+12,-7,18/10/2022 14:30:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,280,153,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),i_subj19_f_pico_48.wav,none,i,8-A,quiet,subj19,f,pico,48
1589,1.66613E+12,18/10/2022 21:30:35,1.66613E+12,-7,18/10/2022 14:30:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,280,153,2,Screen 2,Zone6,content_web_audio,1.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj19_f_pico_48.wav,none,i,8-A,quiet,subj19,f,pico,48
1590,1.66613E+12,18/10/2022 21:30:35,1.66613E+12,-7,18/10/2022 14:30:33,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,280,153,2,Screen 2,Zone7,content_web_audio,2.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),i_subj19_f_pico_48.wav,none,i,8-A,quiet,subj19,f,pico,48
1591,1.66613E+12,18/10/2022 21:30:36,1.66613E+12,-7,18/10/2022 14:30:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,280,153,2,Screen 2,Zone4,response_button_text,1417.4,null,,i,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),i_subj19_f_pico_48.wav,none,i,8-A,quiet,subj19,f,pico,48
1592,1.66613E+12,18/10/2022 21:30:36,1.66613E+12,-7,18/10/2022 14:30:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,390,154,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj41_f_cuco_98.wav,none,u,8-A,quiet,subj41,f,cuco,98
1593,1.66613E+12,18/10/2022 21:30:36,1.66613E+12,-7,18/10/2022 14:30:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,390,154,2,Screen 2,Zone6,content_web_audio,1.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj41_f_cuco_98.wav,none,u,8-A,quiet,subj41,f,cuco,98
1594,1.66613E+12,18/10/2022 21:30:36,1.66613E+12,-7,18/10/2022 14:30:35,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,390,154,2,Screen 2,Zone7,content_web_audio,2.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj41_f_cuco_98.wav,none,u,8-A,quiet,subj41,f,cuco,98
1595,1.66613E+12,18/10/2022 21:30:38,1.66613E+12,-7,18/10/2022 14:30:36,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,390,154,2,Screen 2,Zone2,response_button_text,1525.7,null,,u,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),u_subj41_f_cuco_98.wav,none,u,8-A,quiet,subj41,f,cuco,98
1596,1.66613E+12,18/10/2022 21:30:38,1.66613E+12,-7,18/10/2022 14:30:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,385,155,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj5_f_buque_126.wav,none,u,8-A,quiet,subj5,f,buque,126
1597,1.66613E+12,18/10/2022 21:30:38,1.66613E+12,-7,18/10/2022 14:30:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,385,155,2,Screen 2,Zone6,content_web_audio,1.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj5_f_buque_126.wav,none,u,8-A,quiet,subj5,f,buque,126
1598,1.66613E+12,18/10/2022 21:30:38,1.66613E+12,-7,18/10/2022 14:30:37,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,385,155,2,Screen 2,Zone7,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj5_f_buque_126.wav,none,u,8-A,quiet,subj5,f,buque,126
1599,1.66613E+12,18/10/2022 21:30:40,1.66613E+12,-7,18/10/2022 14:30:38,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,385,155,2,Screen 2,Zone2,response_button_text,1350,null,,u,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),u_subj5_f_buque_126.wav,none,u,8-A,quiet,subj5,f,buque,126
1600,1.66613E+12,18/10/2022 21:30:40,1.66613E+12,-7,18/10/2022 14:30:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,245,156,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),e_subj20_m_seque_245.wav,none,e,8-A,quiet,subj20,m,seque,245
1601,1.66613E+12,18/10/2022 21:30:40,1.66613E+12,-7,18/10/2022 14:30:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,245,156,2,Screen 2,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj20_m_seque_245.wav,none,e,8-A,quiet,subj20,m,seque,245
1602,1.66613E+12,18/10/2022 21:30:40,1.66613E+12,-7,18/10/2022 14:30:39,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,245,156,2,Screen 2,Zone7,content_web_audio,2.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),e_subj20_m_seque_245.wav,none,e,8-A,quiet,subj20,m,seque,245
1603,1.66613E+12,18/10/2022 21:30:41,1.66613E+12,-7,18/10/2022 14:30:40,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,245,156,2,Screen 2,Zone5,response_button_text,1443.7,null,,e,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),e_subj20_m_seque_245.wav,none,e,8-A,quiet,subj20,m,seque,245
1604,1.66613E+12,18/10/2022 21:30:42,1.66613E+12,-7,18/10/2022 14:30:40,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,227,157,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),a_subj69_m_bato_79.wav,none,a,8-A,quiet,subj69,m,bato,79
1605,1.66613E+12,18/10/2022 21:30:42,1.66613E+12,-7,18/10/2022 14:30:40,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,227,157,2,Screen 2,Zone6,content_web_audio,1.600000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_bato_79.wav,none,a,8-A,quiet,subj69,m,bato,79
1606,1.66613E+12,18/10/2022 21:30:42,1.66613E+12,-7,18/10/2022 14:30:40,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,227,157,2,Screen 2,Zone7,content_web_audio,2.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),a_subj69_m_bato_79.wav,none,a,8-A,quiet,subj69,m,bato,79
1607,1.66613E+12,18/10/2022 21:30:44,1.66613E+12,-7,18/10/2022 14:30:42,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,227,157,2,Screen 2,Zone1,response_button_text,2059.4,null,,a,1,1,0,0,null,null,FALSE,,2,Trial (Quiet),a_subj69_m_bato_79.wav,none,a,8-A,quiet,subj69,m,bato,79
1608,1.66613E+12,18/10/2022 21:30:44,1.66613E+12,-7,18/10/2022 14:30:43,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,368,158,1,Screen 1,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,2,Trial (Quiet),u_subj76_m_cura_99.wav,none,u,8-A,quiet,subj76,m,cura,99
1609,1.66613E+12,18/10/2022 21:30:44,1.66613E+12,-7,18/10/2022 14:30:43,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,368,158,2,Screen 2,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,2,Trial (Quiet),u_subj76_m_cura_99.wav,none,u,8-A,quiet,subj76,m,cura,99
